class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0,4,3,1,1,7,3,1,1,8,2,1,4,4,p,w,p,w,o,p,k,y,d
0,3,3,8,1,7,3,1,1,9,2,1,4,4,p,w,p,w,o,p,k,v,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,p,p,p,w,o,p,k,y,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,g,g,p,w,o,p,k,v,d
1,3,4,9,0,3,3,1,2,8,1,1,4,4,w,w,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,n,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,p,p,p,w,o,p,n,v,d
0,4,3,1,1,7,3,1,1,8,2,1,4,4,w,w,p,w,o,p,k,v,d
1,3,4,4,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,n,s,d
1,3,1,6,0,3,3,1,2,2,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,g,g,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,p,n,p,w,o,l,h,y,d
1,3,4,9,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,b,p,w,o,l,h,v,p
0,4,3,1,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,n,v,d
1,3,3,10,0,5,3,1,1,5,1,1,3,3,n,b,p,w,o,l,h,y,p
0,4,3,4,1,7,3,1,1,9,2,1,4,4,p,g,p,w,o,p,n,v,d
0,4,3,1,1,7,3,1,1,9,2,1,4,4,p,w,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,w,g,p,w,o,p,k,y,d
1,3,4,9,0,3,3,1,2,8,1,1,4,4,w,w,p,w,o,p,n,s,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,n,b,p,w,o,l,h,v,p
0,4,3,4,1,7,3,1,1,9,2,1,4,4,w,w,p,w,o,p,k,v,d
0,3,3,1,1,7,3,1,1,11,2,1,4,4,p,w,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,p,p,w,o,l,h,v,p
0,4,3,1,1,7,3,1,1,8,2,1,4,4,w,g,p,w,o,p,n,y,d
1,4,1,4,0,5,3,1,1,4,1,1,3,3,p,b,p,w,o,l,h,y,p
0,4,1,8,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,n,y,d
0,3,1,1,1,7,3,1,1,9,2,1,4,4,w,w,p,w,o,p,k,v,d
1,4,1,4,0,5,3,1,1,5,1,1,3,3,p,b,p,w,o,l,h,v,p
0,4,3,4,1,7,3,1,1,9,2,1,4,4,p,w,p,w,o,p,k,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,g,w,p,w,o,p,n,y,d
0,4,3,8,1,7,3,1,1,8,2,1,4,4,p,g,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,p,p,p,w,o,l,h,v,p
0,4,1,8,1,7,3,1,1,8,2,1,4,4,w,w,p,w,o,p,n,v,d
0,4,3,1,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,p,p,w,o,l,h,v,g
0,4,3,8,1,7,3,1,1,9,2,1,4,4,g,w,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,p,b,p,w,o,l,h,y,d
0,4,3,8,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,b,n,p,w,o,l,h,y,g
1,3,1,4,0,5,3,1,1,5,1,1,3,3,n,p,p,w,o,l,h,y,p
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,b,p,w,o,l,h,y,g
0,4,3,8,1,7,3,1,1,9,2,1,4,4,g,g,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,b,p,w,o,l,h,v,g
0,4,1,8,1,7,3,1,1,9,2,1,4,4,p,p,p,w,o,p,n,v,d
1,3,4,4,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,n,v,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,k,v,d
1,3,4,6,0,3,3,1,2,8,1,1,4,4,w,w,p,w,o,p,n,s,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,g,g,p,w,o,p,n,y,d
0,4,1,8,1,7,3,1,1,9,2,1,4,4,g,g,p,w,o,p,n,y,d
0,4,3,8,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,k,y,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,w,p,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,b,p,p,w,o,l,h,y,g
1,4,1,10,0,5,3,1,1,5,1,1,3,3,n,n,p,w,o,l,h,y,p
1,3,4,4,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,1,8,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,k,v,d
0,4,1,8,1,7,3,1,1,11,2,1,4,4,g,g,p,w,o,p,k,y,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,p,p,p,w,o,p,k,v,d
0,4,3,1,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,p,b,p,w,o,l,h,v,g
1,3,1,4,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,g,w,p,w,o,p,n,v,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,p,p,p,w,o,p,n,v,d
0,4,3,1,1,7,3,1,1,8,2,1,4,4,g,p,p,w,o,p,k,y,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,g,w,p,w,o,p,k,y,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,k,v,d
1,3,4,4,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,k,v,d
1,3,1,9,0,3,3,1,2,2,1,1,4,4,w,w,p,w,o,p,n,v,d
0,4,1,4,1,7,3,1,1,9,2,1,4,4,p,g,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,g,w,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,b,p,w,o,l,h,y,d
0,3,3,8,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,k,v,d
1,3,4,9,0,3,3,2,2,8,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,w,p,p,w,o,p,n,v,d
0,4,1,8,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,n,v,d
0,4,3,1,1,7,3,1,1,11,2,1,4,4,p,w,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,g,g,p,w,o,p,k,v,d
0,4,3,1,1,7,3,1,1,9,2,1,4,4,w,g,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,n,v,d
0,3,1,1,1,7,3,1,1,9,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,3,8,1,7,3,1,1,8,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,k,v,d
0,4,3,8,1,7,3,1,1,8,2,1,4,4,w,p,p,w,o,p,n,v,d
1,3,1,10,0,5,3,1,1,5,1,1,3,3,n,n,p,w,o,l,h,v,p
0,4,3,4,1,7,3,1,1,9,2,1,4,4,p,w,p,w,o,p,n,y,d
0,4,3,1,1,7,3,1,1,8,2,1,4,4,p,p,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,p,b,p,w,o,l,h,y,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,p,p,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,w,g,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,n,y,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,g,g,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,k,v,d
1,3,4,9,0,3,3,1,2,5,1,1,4,4,w,w,p,w,o,p,n,s,d
1,3,1,9,0,3,3,2,2,2,1,1,4,4,w,w,p,w,o,p,n,s,d
0,4,1,1,1,7,3,1,1,2,2,1,4,4,w,w,p,w,o,p,k,v,d
0,4,1,8,1,7,3,1,1,9,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,n,p,p,w,o,l,h,y,d
0,4,1,4,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,n,v,d
0,4,1,4,1,7,3,1,1,2,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,1,4,1,7,3,1,1,9,2,1,4,4,w,w,p,w,o,p,k,y,d
1,3,4,9,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,n,s,d
0,3,3,8,1,7,3,1,1,2,2,1,4,4,w,p,p,w,o,p,k,v,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,p,g,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,p,b,p,w,o,l,h,y,d
0,4,1,8,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,b,p,w,o,l,h,v,p
1,3,1,6,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,p,w,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,n,p,p,w,o,l,h,v,p
1,3,1,9,0,3,3,1,2,5,1,1,4,4,w,w,p,w,o,p,n,s,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,p,p,p,w,o,l,h,v,p
0,4,3,8,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,n,v,d
1,3,3,4,0,5,3,1,1,8,1,1,3,3,n,p,p,w,o,l,h,v,p
1,3,4,4,0,3,3,2,2,9,1,1,4,4,w,w,p,w,o,p,n,s,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,g,g,p,w,o,p,n,y,d
0,4,3,1,1,7,3,1,1,8,2,1,4,4,g,p,p,w,o,p,k,v,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,w,w,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,n,p,w,o,l,h,v,p
1,3,1,6,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,k,v,d
0,3,3,1,1,7,3,1,1,8,2,1,4,4,g,p,p,w,o,p,n,v,d
0,4,1,8,1,7,3,1,1,11,2,1,4,4,p,p,p,w,o,p,k,y,d
0,4,3,1,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,g,g,p,w,o,p,k,v,d
1,3,3,4,0,5,3,1,1,5,1,1,3,3,n,p,p,w,o,l,h,v,g
0,4,3,1,1,7,3,1,1,9,2,1,4,4,w,w,p,w,o,p,n,v,d
1,3,1,6,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,k,v,d
1,3,1,9,0,3,3,1,2,2,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,1,8,1,7,3,1,1,11,2,1,4,4,g,w,p,w,o,p,n,y,d
0,4,3,1,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,n,y,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,k,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,g,w,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,b,p,w,o,l,h,v,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,b,p,w,o,l,h,y,p
0,4,1,8,1,7,3,1,1,8,2,1,4,4,w,w,p,w,o,p,k,y,d
1,3,3,10,0,5,3,1,1,5,1,1,3,3,p,n,p,w,o,l,h,v,g
1,3,4,6,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,n,y,d
1,4,1,10,0,5,3,1,1,8,1,1,3,3,b,n,p,w,o,l,h,v,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,k,y,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,n,v,d
0,3,1,1,1,7,3,1,1,9,2,1,4,4,w,w,p,w,o,p,k,y,d
0,4,1,8,1,7,3,1,1,11,2,1,4,4,g,p,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,w,p,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,b,b,p,w,o,l,h,v,g
0,4,3,8,1,7,3,1,1,9,2,1,4,4,p,p,p,w,o,p,n,y,d
1,4,1,4,0,5,3,1,1,4,1,1,3,3,n,b,p,w,o,l,h,y,p
0,4,3,8,1,7,3,1,1,9,2,1,4,4,g,w,p,w,o,p,n,y,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,p,w,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,g,g,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,p,p,w,o,l,h,y,g
0,4,3,4,1,7,3,1,1,9,2,1,4,4,p,g,p,w,o,p,k,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,n,n,p,w,o,l,h,v,g
1,3,1,9,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,n,s,d
0,4,1,8,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,k,v,d
1,3,1,10,0,5,3,1,1,5,1,1,3,3,n,b,p,w,o,l,h,v,d
0,4,3,8,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,n,v,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,9,2,1,4,4,w,p,p,w,o,p,n,v,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,g,g,p,w,o,p,k,v,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,p,g,p,w,o,p,n,v,d
1,3,4,4,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,k,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,w,w,p,w,o,p,n,y,d
0,4,3,1,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,p,g,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,w,p,p,w,o,p,n,y,d
0,4,3,1,1,7,3,1,1,11,2,1,4,4,g,w,p,w,o,p,k,y,d
0,3,1,4,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,n,v,d
0,4,1,4,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,p,b,p,w,o,l,h,y,p
1,3,4,9,0,3,3,2,2,8,1,1,4,4,w,w,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,9,2,1,4,4,p,g,p,w,o,p,k,v,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,g,w,p,w,o,p,k,v,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,p,b,p,w,o,l,h,y,p
1,3,4,9,0,3,3,2,2,9,1,1,4,4,w,w,p,w,o,p,n,s,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,n,p,w,o,l,h,y,p
0,3,3,4,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,b,n,p,w,o,l,h,v,g
0,4,3,8,1,7,3,1,1,8,2,1,4,4,w,w,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,w,p,p,w,o,p,n,y,d
0,3,1,4,1,7,3,1,1,11,2,1,4,4,g,w,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,b,b,p,w,o,l,h,v,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,p,w,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,k,v,d
1,3,4,9,0,3,3,1,2,8,1,1,4,4,w,w,p,w,o,p,k,s,d
1,3,3,10,0,5,3,1,1,5,1,1,3,3,b,n,p,w,o,l,h,y,g
0,4,1,8,1,7,3,1,1,2,2,1,4,4,p,g,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,p,p,p,w,o,l,h,y,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,n,n,p,w,o,l,h,y,d
0,3,3,1,1,7,3,1,1,9,2,1,4,4,w,g,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,n,p,w,o,l,h,y,g
0,4,3,1,1,7,3,1,1,9,2,1,4,4,p,g,p,w,o,p,n,y,d
0,4,1,4,1,7,3,1,1,9,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,g,p,p,w,o,p,n,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,p,p,p,w,o,p,k,y,d
1,3,4,4,0,3,3,2,2,2,1,1,4,4,w,w,p,w,o,p,n,s,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,k,v,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,p,g,p,w,o,p,n,v,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,g,w,p,w,o,p,n,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,g,p,p,w,o,p,k,v,d
1,3,1,6,0,3,3,1,2,5,1,1,4,4,w,w,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,p,p,w,o,l,h,y,g
0,4,3,4,1,7,3,1,1,8,2,1,4,4,g,p,p,w,o,p,k,y,d
0,4,1,4,1,7,3,1,1,9,2,1,4,4,w,g,p,w,o,p,k,y,d
1,3,4,6,0,3,3,2,2,8,1,1,4,4,w,w,p,w,o,p,n,v,d
0,3,3,4,1,7,3,1,1,9,2,1,4,4,w,p,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,p,n,p,w,o,l,h,y,p
1,3,1,4,0,5,3,1,1,4,1,1,3,3,b,n,p,w,o,l,h,y,p
0,4,3,1,1,7,3,1,1,11,2,1,4,4,p,p,p,w,o,p,n,y,d
0,4,3,1,1,7,3,1,1,8,2,1,4,4,p,w,p,w,o,p,n,v,d
1,3,4,4,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,n,v,d
1,4,1,4,0,5,3,1,1,5,1,1,3,3,n,n,p,w,o,l,h,v,d
1,3,1,6,0,3,3,2,2,8,1,1,4,4,w,w,p,w,o,p,n,s,d
0,4,3,8,1,7,3,1,1,11,2,1,4,4,g,w,p,w,o,p,k,v,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,w,p,p,w,o,p,k,v,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,n,y,d
1,3,1,10,0,5,3,1,1,8,1,1,3,3,p,b,p,w,o,l,h,y,g
0,4,1,4,1,7,3,1,1,11,2,1,4,4,g,w,p,w,o,p,k,y,d
1,3,1,9,0,3,3,2,2,8,1,1,4,4,w,w,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,n,n,p,w,o,l,h,v,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,p,g,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,g,p,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,b,n,p,w,o,l,h,v,p
1,3,1,4,0,5,3,1,1,4,1,1,3,3,n,p,p,w,o,l,h,v,p
1,3,4,6,0,3,3,2,2,8,1,1,4,4,w,w,p,w,o,p,k,v,d
0,3,3,4,1,7,3,1,1,9,2,1,4,4,w,g,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,b,p,p,w,o,l,h,v,d
0,4,3,1,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,n,y,d
0,3,3,1,1,7,3,1,1,9,2,1,4,4,w,w,p,w,o,p,n,v,d
0,4,3,8,1,7,3,1,1,8,2,1,4,4,g,g,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,w,g,p,w,o,p,n,y,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,w,g,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,k,y,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,n,y,d
1,3,1,6,0,3,3,2,2,2,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,g,g,p,w,o,p,n,v,d
0,4,1,8,1,7,3,1,1,9,2,1,4,4,g,w,p,w,o,p,k,v,d
1,3,4,9,0,3,3,2,2,2,1,1,4,4,w,w,p,w,o,p,n,s,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,g,p,p,w,o,p,k,y,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,w,w,p,w,o,p,k,v,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,p,p,p,w,o,l,h,v,g
0,4,1,8,1,7,3,1,1,2,2,1,4,4,w,p,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,p,p,p,w,o,l,h,y,g
0,4,1,8,1,7,3,1,1,11,2,1,4,4,p,w,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,p,g,p,w,o,p,n,y,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,p,g,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,n,p,w,o,l,h,v,g
0,4,3,8,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,n,v,d
1,3,1,9,0,3,3,1,2,8,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,w,p,p,w,o,p,n,y,d
0,3,3,4,1,7,3,1,1,8,2,1,4,4,p,p,p,w,o,p,k,y,d
0,4,3,1,1,7,3,1,1,9,2,1,4,4,p,p,p,w,o,p,n,y,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,p,w,p,w,o,p,n,v,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,p,g,p,w,o,p,n,y,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,w,g,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,4,1,1,3,3,p,p,p,w,o,l,h,y,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,w,p,p,w,o,p,k,y,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,w,g,p,w,o,p,n,v,d
0,4,1,4,1,7,3,1,1,11,2,1,4,4,p,p,p,w,o,p,n,y,d
0,4,3,4,1,7,3,1,1,8,2,1,4,4,p,g,p,w,o,p,n,v,d
0,4,1,8,1,7,3,1,1,8,2,1,4,4,p,g,p,w,o,p,k,y,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,k,y,d
0,4,3,1,1,7,3,1,1,8,2,1,4,4,g,w,p,w,o,p,n,v,d
0,4,1,1,1,7,3,1,1,11,2,1,4,4,w,p,p,w,o,p,k,v,d
1,3,1,6,0,3,3,1,2,9,1,1,4,4,w,w,p,w,o,p,n,s,d
1,3,1,4,0,5,3,1,1,8,1,1,3,3,n,n,p,w,o,l,h,v,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,g,w,p,w,o,p,n,v,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,g,g,p,w,o,p,n,v,d
1,3,4,9,0,3,3,1,2,5,1,1,4,4,w,w,p,w,o,p,k,s,d
1,3,1,6,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,n,v,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,b,p,w,o,l,h,y,p
0,3,1,4,1,7,3,1,1,8,2,1,4,4,w,p,p,w,o,p,k,v,d
0,4,3,8,1,7,3,1,1,9,2,1,4,4,w,p,p,w,o,p,k,v,d
1,3,4,6,0,3,3,2,2,8,1,1,4,4,w,w,p,w,o,p,k,s,d
0,4,3,4,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,n,y,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,k,y,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,b,p,p,w,o,l,h,v,g
0,4,3,1,1,7,3,1,1,11,2,1,4,4,g,p,p,w,o,p,k,v,d
0,3,1,8,1,7,3,1,1,8,2,1,4,4,g,g,p,w,o,p,k,y,d
1,3,1,9,0,3,3,2,2,5,1,1,4,4,w,w,p,w,o,p,k,v,d
0,4,3,1,1,7,3,1,1,2,2,1,4,4,p,g,p,w,o,p,n,y,d
1,3,1,4,0,5,3,1,1,5,1,1,3,3,p,n,p,w,o,l,h,v,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,w,g,p,w,o,p,k,y,d
1,3,1,10,0,5,3,1,1,8,1,1,3,3,n,n,p,w,o,l,h,y,p
0,4,1,4,1,7,3,1,1,9,2,1,4,4,g,g,p,w,o,p,k,v,d
0,3,1,8,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,k,y,d
0,4,3,8,1,7,3,1,1,2,2,1,4,4,p,p,p,w,o,p,n,v,d
0,4,3,4,1,7,3,1,1,9,2,1,4,4,w,g,p,w,o,p,k,v,d
1,3,1,4,0,3,3,2,2,9,1,1,4,4,w,w,p,w,o,p,k,v,d
0,4,3,4,1,7,3,1,1,11,2,1,4,4,w,w,p,w,o,p,n,y,d
0,4,1,8,1,7,3,1,1,2,2,1,4,4,p,w,p,w,o,p,k,v,d
